4	25
5	28.2
5	18.8
5	14.2
5	32.4
5	22.2
5	31
5	18.4
5	26.4
5	32
5	18.8
5	39.8
5	22.2
5	34.8
5	28.2
5	34.2
5	41.4
5	47.8
5	48.4
5	34.4
5	34
5	21.4
5	25.6
5	32.2
5	25.6
5	34.2
5	36.6
5	31.6
5	44.2
5	26
5	32
5	35.6
5	37.2
5	31.6
5	32.6
5	32.4
5	29.4
5	28.2
5	42.6
5	21.4
5	33.6
5	27
5	26
5	22
5	45.8
5	33
5	50.4
5	28.6
5	37.2
5	21.2
5	28.6
5	25.6
5	40.2
5	26.6
5	48
5	24.4
5	24.8
5	34.6
5	37.6
5	50.2
5	22.4
5	18
5	30.4
5	16.4
5	35.8
5	38.4
5	45.6
5	37
5	20.4
5	25.6
5	34.6
5	25
5	47.6
5	17
5	42.6
5	43
5	45.6
5	31
6	19.833333333333332
6	30.166666666666668
6	27.333333333333332
6	19.333333333333332
6	26.666666666666668
6	50.333333333333336
6	47.5
6	39.166666666666664
6	29.333333333333332
6	26
6	38.333333333333336
6	29
6	36.166666666666664
6	44.666666666666664
6	21
6	27
6	33
6	20.166666666666668
6	24
6	16.666666666666668
6	37.166666666666664
6	22.833333333333332
6	29
6	23.166666666666668
6	33
6	30.333333333333332
6	33.5
6	27.166666666666668
6	33.166666666666664
6	30.833333333333332
6	18.833333333333332
6	20.666666666666668
6	31.5
6	34.5
6	28.166666666666668
6	33.5
6	26.666666666666668
6	45.5
6	20.333333333333332
6	29.333333333333332
6	23
6	22.666666666666668
6	41.833333333333336
6	41
6	24
6	36.833333333333336
6	20.5
6	30.5
6	35.666666666666664
6	24.333333333333332
6	29.666666666666668
6	34.333333333333336
6	29
6	24.666666666666668
6	32.166666666666664
6	35.666666666666664
6	26.333333333333332
6	37.666666666666664
6	46.166666666666664
6	33.333333333333336
6	37.333333333333336
6	23.666666666666668
6	59
6	35.5
6	18.833333333333332
6	21.833333333333332
6	24.333333333333332
6	28.333333333333332
6	36.833333333333336
6	33.5
6	27
6	28.666666666666668
6	31.666666666666668
6	29.833333333333332
6	35.666666666666664
6	43
6	40
6	39.833333333333336
6	29
6	21.666666666666668
6	23
6	28.166666666666668
6	40.5
6	21.5
6	56
6	30
6	26.166666666666668
6	43.666666666666664
6	28.5
6	32.333333333333336
6	28.833333333333332
6	29.5
6	38.333333333333336
6	39.833333333333336
6	39.5
6	34.166666666666664
6	31
6	33.333333333333336
6	45
6	28.833333333333332
6	42.333333333333336
6	27
6	37.5
6	25.333333333333332
6	35.666666666666664
6	34.5
6	25.833333333333332
6	31.166666666666668
6	30.333333333333332
6	38
6	36.166666666666664
6	45.833333333333336
6	33.5
6	31
6	38.166666666666664
6	33.5
6	24.5
6	25.333333333333332
6	31.5
6	31.666666666666668
6	44.833333333333336
